company_id,company_key,company_name,company_name_variants,company_size,website,domain,industry,founded_in,founded_raw,description,company_type,annual_revenue,employee_total,company_email,linkedin_url,linkedin_description,state,ndis_direct_support,nursing_care_relevance,position_tier_best,people_count,support_coordinator_count,people_with_email_count,source_batch
a2c84739cfe9674d,pccs.org.au,Primary & Community Care Services,Able2,51-200,https://pccs.org.au,pccs.org.au,Wellness and Fitness Services,,,"Primary & Community Care Services Limited is a not-for-profit health organisation providing health and welfare services to help people access the health and social services they need through coordinated care. 

We deliver social prescribing, care coordination, workforce development and psychosocial support programs which supports people living with a range of serious or complex injuries and illnesses.",,,84,,https://www.linkedin.com/company/able2-pty-ltd/,,NSW,Unclear,No,A,3,3,2,Triple R NSW Campaign 3 Cold Export
25ec82f87a1b5d8d,sgch.com.au,SGCH,,51-200,https://sgch.com.au,sgch.com.au,Non-profit Organizations,,,"SGCH provides a place to call home for more than 11,500 people who live in 7,000 properties across Sydney. Together we provide sustainable, safe and affordable housing as the foundation for our customers to connect to opportunities and build their communities. 

Read our community guidelines before posting on our page, or commenting on our posts: https://link.sgch.com.au/socialmedia",,,191,,https://www.linkedin.com/company/sgch/,,NSW,Unclear,Yes,A,3,3,3,Triple R NSW Campaign 3 Cold Export
5ede4b2bad1ce044,accorddisability.sjog.org.au,St John of God Accord,,,https://accorddisability.sjog.org.au/,accorddisability.sjog.org.au,,,,,,,,,,,VIC,Yes,Yes,A,3,3,0,Triple R VIC Campaign 3 Cold Export
9119606cbf812b9d,tayloredsupport.com.au,Taylored Support Coordination,,2-10,https://tayloredsupport.com.au/,tayloredsupport.com.au,Individual and Family Services,,,"Taylored Support Coordination offers NDIS support coordination services all over NSW. Our team has years of experience in the NDIS, Mental health and disability sector.",,,5,,https://www.linkedin.com/company/tayloredsupportcoordination/,,NSW,Unclear,No,A,3,3,2,Triple R NSW Campaign 3 Cold Export
e535cbc9e2cb3bad,trinitydisabilitycare.com.au,Trinity Disability Care,,2-10,https://trinitydisabilitycare.com.au,trinitydisabilitycare.com.au,Hospitals and Health Care,,2001-01-10T00:00:00.000Z,,,,7,,https://www.linkedin.com/company/trinity-disability-care/,,NSW,No,Yes,A,3,3,2,Triple R NSW Campaign 3 Cold Export
5dbbe3cd59d47e33,catholichealthcare.com.au,Catholic Healthcare,Catholic Community Services NSW; Catholic healthcare; St. Vincent de Paul Society Randwick NSW Australia,1001-5000,https://www.catholichealthcare.com.au/,catholichealthcare.com.au,Hospitals and Health Care,,,"A culture of caring is at the heart of everything we do, which is why Catholic Healthcare is a leading provider of residential aged care, home care and retirement living in NSW and South East Queensland. Offering a range of integrated services in over 70 locations our residents and clients have an exceptional choice in the care they receive. Whether its care in your home or care in one of our residential aged care homes, come and experience the Catholic Healthcare difference.

Care underpins our work and service at Catholic Healthcare. Even though not all of us are directly employed to care for residents or clients, we all have an important role in ensuring that all people in our service receive our very best care. 
 
Catholic Healthcare has invested significant resources in establishing a sound and effective management infrastructure to fulfill its mission. Employing more than 4,500 individuals across New South Wales and South East Queensland, we strive to ensure a consistent, high-quality approach to care across the organisation. 
 
Our Human Resources team supports managers to build effective and constructive workplaces by providing support, training, tools and models so managers can work with their staff and deliver quality care.
 
We strive to make our workplaces welcoming, affirming and enabling.

Employees are also able to take advantage of generous salary packaging opportunities, discounted gym membership and additional leave days helping to achieve a good work life balance.",,,1451,,https://www.linkedin.com/company/catholic-healthcare-ltd/,,NSW,Unclear,Yes,A,36,2,15,Triple R NSW Campaign 3 Cold Export
89c24929ce21639c,selfemployed,Self-employed,Self-Employed; SELF-EMPLOYED; Self Employed,,No website found,selfemployed,,,,,,,,,,,VIC,Yes,Yes,A,10,2,5,Triple R VIC Campaign 3 Cold Export
046958e0f1decf63,proveda.com.au,Proveda,CCNB; ccnb.community care well being,51-200,https://proveda.com.au,proveda.com.au,Individual and Family Services,,,"Welcome to Proveda!  Formerly Community Care Northern Beaches (CCNB), we have evolved to offer a wider circle of support services.  We’re still the same independent, not-for-profit organisation, providing quality care coordination and support to people with aged care packages, disability or mental health needs. 

Through our community programs, we’re building a stronger, more compassionate and more connected Australia, with the goal of helping more people, in more places, in more ways. 

You can contact us by email at hello@proveda.com.au or by phone on 1300 002 262 or on the web at www.proveda.com.au",,,98,,https://www.linkedin.com/company/proveda-au/,,NSW,Unclear,No,A,9,2,8,Triple R NSW Campaign 3 Cold Export
0a1bc32056f94a30,achieveaustralia.org.au,Achieve Australia,,201-500,https://achieveaustralia.org.au,achieveaustralia.org.au,Individual and Family Services,,,"Achieve Australia is a for-purpose community organisation that has been providing accommodation and services to people with disability since 1952. We champion social inclusion, focusing on the individual needs and lives of the people we work with. 

Our services and supports include:  

My Home – Accommodation services including Supported Independent Living, drop-in support and community access.  

My Career – Development of work skills and facilitation of meaningful employment.
  
My Life – Skills building, community participation and the opportunity to pursue passions and hobbies. 

Achieve is an NDIS registered provider and delivers services in greater Sydney and the Northern Rivers region of New South Wales. 

Our commercial and social enterprises include AchievAble Enterprises packaging and assembly factory and our fabric and needlecraft store, The Sewing Basket. Both enterprises provide meaningful employment to people with disability and are open to business partnerships, volunteers and donations.",,,300,,https://www.linkedin.com/company/achieve-australia/,,NSW,Yes,Yes,A,8,2,6,Triple R NSW Campaign 3 Cold Export
ae4f06263de62ffb,hireup.com.au,Hireup,Hireup Australia,1001-5000,https://hireup.com.au/,hireup.com.au,Individual and Family Services,,,"Hireup is Australia’s leading NDIS-registered online platform for disability and aged care support. 

We connect people with disability and older Australians to a national community of trusted support workers giving real choice and control over who provides care, when, and how.

Our story began with siblings Laura and Jordan O’Reilly, who grew up alongside their brother Shane, who had disability. Managing support was part of everyday life, and while some workers were a great fit, too often they weren’t. Jordan later became a disability support worker and saw the same problems from the other side. Together, Laura and Jordan set out to change the system and created Hireup, Australia’s first online support network that puts people in control.

Since then, Hireup has grown into a national community where support is built on trust, reliability and shared connection. Whether it’s help at home, personal care, aged care, community access or companionship, we believe support is about finding the right relationship.

At Hireup, we’re reimagining what it means to be connected, supported and empowered one support relationship at a time.

Visit www.hireup.com.au to find out more.",,,1826,,https://www.linkedin.com/company/hireup/,,NSW,Yes,No,A,8,2,7,Triple R NSW Campaign 3 Cold Export
